"subj","age","item","freq","gram","rating","accuracy","region","word","rt"
26,42,7,"high","no",5,1,1,"the",344.2978894395
26,42,8,"high","no",3,1,1,"the",438.17807367677
26,42,9,"high","no",1,1,1,"the",218.340983321228
26,42,10,"high","no",1,1,1,"the",298.877036026057
26,42,11,"low","yes",4,1,1,"the",436.745972172696
26,42,12,"low","yes",2,0,1,"the",355.60923924132
26,42,13,"low","yes",5,0,1,"the",522.812415961558
26,42,14,"low","yes",3,1,1,"the",247.883029238411
26,42,15,"low","yes",2,1,1,"the",455.80325485055
26,42,16,"low","no",1,1,1,"the",326.361443662843
26,42,17,"low","no",2,1,1,"the",275.668803148867
26,42,18,"low","no",1,1,1,"the",228.374533073847
26,42,19,"low","no",1,1,1,"the",326.873724204919
26,42,20,"low","no",1,1,1,"the",487.672721317284
27,54,1,"high","yes",4,0,1,"the",382.304028608836
27,54,2,"high","yes",4,1,1,"the",286.1914531103
27,54,3,"high","yes",4,1,1,"the",580.64865793817
27,54,4,"high","yes",4,1,1,"the",469.415728241101
27,54,5,"high","yes",5,1,1,"the",654.798804442026
27,54,6,"high","no",2,1,1,"the",266.39413404725
27,54,7,"high","no",1,1,1,"the",353.758019828615
27,54,8,"high","no",3,1,1,"the",235.61179125951
27,54,9,"high","no",2,1,1,"the",402.137716062954
27,54,10,"high","no",1,0,1,"the",199.025404920955
27,54,11,"low","yes",4,1,1,"the",477.937636143175
27,54,12,"low","yes",5,0,1,"the",312.222902751577
27,54,13,"low","yes",5,1,1,"the",327.580687180438
27,54,14,"low","yes",5,1,1,"the",335.243087289464
27,54,15,"low","yes",5,1,1,"the",331.512204340279
27,54,16,"low","no",2,1,1,"the",432.154637417092
27,54,17,"low","no",3,1,1,"the",406.685847389958
27,54,18,"low","no",2,1,1,"the",306.885385716051
27,54,19,"low","no",2,1,1,"the",514.875346046885
27,54,20,"low","no",1,1,1,"the",163.503379060697
28,53,1,"high","yes",5,1,1,"the",433.994064498251
28,53,2,"high","yes",5,1,1,"the",329.922309922447
28,53,3,"high","yes",5,0,1,"the",454.782228306245
28,53,4,"high","yes",5,1,1,"the",277.760131203031
28,53,5,"high","yes",4,1,1,"the",544.309011784143
28,53,6,"high","no",4,1,1,"the",390.318838449182
28,53,7,"high","no",2,1,1,"the",376.778752285346
28,53,8,"high","no",3,1,1,"the",394.726863238177
28,53,9,"high","no",3,1,1,"the",482.073285948242
28,53,10,"high","no",4,1,1,"the",274.688424257947
28,53,11,"low","yes",2,1,1,"the",357.703714157147
28,53,12,"low","yes",5,1,1,"the",268.237399928327
28,53,13,"low","yes",4,1,1,"the",418.774569276848
28,53,14,"low","yes",3,1,1,"the",442.806250211386
28,53,15,"low","yes",4,1,1,"the",676.616017270041
28,53,16,"low","no",3,1,1,"the",452.296463474095
28,53,17,"low","no",2,1,1,"the",298.606447509635
28,53,18,"low","no",2,1,1,"the",203.496443689943
28,53,19,"low","no",2,1,1,"the",412.270744390553
28,53,20,"low","no",2,1,1,"the",368.176032380401
29,41,1,"high","yes",5,1,1,"the",209.81460998805
29,41,2,"high","yes",4,1,1,"the",218.984413648681
29,41,3,"high","yes",5,1,1,"the",306.414733771439
29,41,4,"high","yes",4,1,1,"the",495.117723057226
29,41,5,"high","yes",4,1,1,"the",329.036713989287
29,41,6,"high","no",3,1,1,"the",211.586771339902
29,41,7,"high","no",1,1,1,"the",384.099784477784
29,41,8,"high","no",2,1,1,"the",548.494646849695
29,41,9,"high","no",3,1,1,"the",409.487604313666
29,41,10,"high","no",2,1,1,"the",317.630896473056
29,41,11,"low","yes",4,1,1,"the",454.779421205384
29,41,12,"low","yes",5,1,1,"the",409.86127273501
29,41,13,"low","yes",5,1,1,"the",512.043423611289
29,41,14,"low","yes",3,1,1,"the",397.349468746176
29,41,15,"low","yes",5,1,1,"the",369.978331645519
29,41,16,"low","no",1,1,1,"the",530.341208895829
29,41,17,"low","no",4,1,1,"the",352.425886122994
29,41,18,"low","no",1,1,1,"the",394.02421095597
29,41,19,"low","no",1,1,1,"the",337.782966662045
29,41,20,"low","no",1,0,1,"the",328.952373210654
30,40,1,"high","yes",4,1,1,"the",288.560244286872
30,40,2,"high","yes",5,1,1,"the",334.671157130914
30,40,3,"high","yes",4,1,1,"the",386.934361489602
30,40,4,"high","yes",5,1,1,"the",370.045764258127
30,40,5,"high","yes",4,1,1,"the",236.969227602322
30,40,6,"high","no",3,0,1,"the",444.949572705193
30,40,7,"high","no",3,1,1,"the",211.509543533868
30,40,8,"high","no",2,1,1,"the",359.329868351353
30,40,9,"high","no",1,1,1,"the",228.757850829078
30,40,10,"high","no",2,1,1,"the",409.714360106565
30,40,11,"low","yes",5,1,1,"the",449.607351409186
30,40,12,"low","yes",3,1,1,"the",358.276980615024
30,40,13,"low","yes",4,1,1,"the",448.94951657526
30,40,14,"low","yes",4,1,1,"the",277.794232781927
30,40,15,"low","yes",3,0,1,"the",517.89802889506
30,40,16,"low","no",1,1,1,"the",203.158730595826
30,40,17,"low","no",1,1,1,"the",358.068983117355
30,40,18,"low","no",1,1,1,"the",299.012327085769
30,40,19,"low","no",1,1,1,"the",224.084982174103
30,40,20,"low","no",1,0,1,"the",299.516581884499
31,43,1,"high","yes",5,1,1,"the",362.606918452054
31,43,2,"high","yes",3,1,1,"the",358.960796792166
31,43,3,"high","yes",4,1,1,"the",381.606041476431
31,43,4,"high","yes",5,1,1,"the",383.952913842232
31,43,5,"high","yes",5,1,1,"the",284.647364950516
31,43,6,"high","no",2,1,1,"the",324.216870710264
31,43,7,"high","no",4,1,1,"the",400.771144895161
31,43,8,"high","no",2,1,1,"the",352.670059565747
31,43,9,"high","no",4,1,1,"the",399.320529657609
31,43,10,"high","no",2,1,1,"the",356.526429328955
31,43,11,"low","yes",3,1,1,"the",387.843231619499
31,43,12,"low","yes",5,1,1,"the",346.553915648778
31,43,13,"low","yes",4,1,1,"the",336.829366167497
31,43,14,"low","yes",4,0,1,"the",418.171619048995
31,43,15,"low","yes",5,1,1,"the",310.081392347737
31,43,16,"low","no",4,0,1,"the",384.290742328849
31,43,17,"low","no",5,1,1,"the",424.676714065421
31,43,18,"low","no",1,1,1,"the",360.874174041194
31,43,19,"low","no",3,1,1,"the",342.426436902311
31,43,20,"low","no",1,0,1,"the",264.911188012851
32,37,1,"high","yes",3,1,1,"the",566.28869260563
32,37,2,"high","yes",5,1,1,"the",309.604093811089
32,37,3,"high","yes",1,1,1,"the",391.318030413329
32,37,4,"high","yes",5,1,1,"the",128.433799806127
32,37,5,"high","yes",4,1,1,"the",271.144741725616
32,37,6,"high","no",5,0,1,"the",321.212618115844
32,37,7,"high","no",3,1,1,"the",341.153936697739
32,37,8,"high","no",2,1,1,"the",461.50860399574
32,37,9,"high","no",2,1,1,"the",449.711965240168
32,37,10,"high","no",3,1,1,"the",321.274473818357
32,37,11,"low","yes",5,0,1,"the",261.745808246879
32,37,12,"low","yes",4,1,1,"the",417.540564548775
32,37,13,"low","yes",4,1,1,"the",168.652815717171
32,37,14,"low","yes",3,1,1,"the",162.24937493594
32,37,15,"low","yes",4,1,1,"the",341.868926428484
32,37,16,"low","no",1,1,1,"the",403.587112764182
32,37,17,"low","no",3,1,1,"the",360.320931674154
32,37,18,"low","no",2,1,1,"the",279.59606522254
32,37,19,"low","no",1,1,1,"the",430.806425963038
32,37,20,"low","no",4,1,1,"the",299.586833390882
33,43,1,"high","yes",4,1,1,"the",387.88055133334
33,43,2,"high","yes",5,1,1,"the",206.819365859061
33,43,3,"high","yes",5,1,1,"the",209.859826596702
33,43,4,"high","yes",4,1,1,"the",459.783633407639
33,43,5,"high","yes",5,1,1,"the",250.557379648192
33,43,6,"high","no",1,1,1,"the",173.715472309038
33,43,7,"high","no",5,0,1,"the",241.037608019099
33,43,8,"high","no",1,1,1,"the",357.728500737991
33,43,9,"high","no",2,0,1,"the",377.350996240422
33,43,10,"high","no",2,1,1,"the",366.429832349245
33,43,11,"low","yes",1,0,1,"the",478.474372422453
33,43,12,"low","yes",4,1,1,"the",363.320255920244
33,43,13,"low","yes",5,1,1,"the",212.81405472848
33,43,14,"low","yes",5,1,1,"the",334.327738328399
33,43,15,"low","yes",5,1,1,"the",437.433187061145
33,43,16,"low","no",1,1,1,"the",337.99393164211
33,43,17,"low","no",3,1,1,"the",275.373172984494
33,43,18,"low","no",2,1,1,"the",340.256326380248
33,43,19,"low","no",1,1,1,"the",391.225732886615
33,43,20,"low","no",5,1,1,"the",335.183979188547
34,30,1,"high","yes",5,1,1,"the",447.870295870602
34,30,2,"high","yes",2,1,1,"the",273.985416829645
34,30,3,"high","yes",4,1,1,"the",420.445026832587
34,30,4,"high","yes",2,1,1,"the",423.901397725991
34,30,5,"high","yes",5,1,1,"the",449.50655640799
34,30,6,"high","no",3,1,1,"the",393.213894397573
34,30,7,"high","no",2,1,1,"the",486.097874831347
34,30,8,"high","no",2,1,1,"the",447.603868748374
34,30,9,"high","no",3,1,1,"the",274.112734298167
34,30,10,"high","no",2,1,1,"the",496.89319537374
34,30,11,"low","yes",3,1,1,"the",296.007412097996
34,30,12,"low","yes",3,1,1,"the",367.035730350024
34,30,13,"low","yes",5,1,1,"the",454.773928678759
34,30,14,"low","yes",5,1,1,"the",534.963411513825
34,30,15,"low","yes",4,1,1,"the",188.530518894757
34,30,16,"low","no",3,1,1,"the",447.152728010928
34,30,17,"low","no",2,1,1,"the",299.217666277882
34,30,18,"low","no",1,0,1,"the",281.123597190866
34,30,19,"low","no",1,1,1,"the",263.111506311045
34,30,20,"low","no",1,1,1,"the",372.782794771953
35,29,1,"high","yes",5,1,1,"the",332.89323774459
35,29,2,"high","yes",2,1,1,"the",454.910151712589
35,29,3,"high","yes",5,1,1,"the",281.857778111977
35,29,4,"high","yes",4,1,1,"the",371.591296221258
35,29,5,"high","yes",5,1,1,"the",314.12571088103
35,29,6,"high","no",3,1,1,"the",217.501303195817
35,29,7,"high","no",2,1,1,"the",351.121018142949
35,29,8,"high","no",5,1,1,"the",401.656443132995
35,29,9,"high","no",4,1,1,"the",285.838054076087
35,29,10,"high","no",2,1,1,"the",311.49147148091
35,29,11,"low","yes",5,1,1,"the",362.983384756793
35,29,12,"low","yes",5,1,1,"the",281.063222556939
35,29,13,"low","yes",4,0,1,"the",275.070650833056
35,29,14,"low","yes",3,1,1,"the",290.559013601562
35,29,15,"low","yes",4,1,1,"the",219.614003981406
35,29,16,"low","no",2,1,1,"the",269.976420689652
35,29,17,"low","no",1,1,1,"the",384.443416651306
35,29,18,"low","no",1,1,1,"the",377.081736890568
35,29,19,"low","no",3,1,1,"the",135.231384745786
35,29,20,"low","no",2,1,1,"the",290.856446578114
36,33,1,"high","yes",5,1,1,"the",234.059282065779
36,33,2,"high","yes",5,0,1,"the",270.433426233817
36,33,3,"high","yes",3,1,1,"the",440.291036227363
36,33,4,"high","yes",5,1,1,"the",327.11717072227
36,33,5,"high","yes",5,1,1,"the",459.300009398133
36,33,6,"high","no",3,0,1,"the",293.468924250309
36,33,7,"high","no",1,1,1,"the",330.460146844308
36,33,8,"high","no",2,1,1,"the",363.716851489489
36,33,9,"high","no",4,1,1,"the",358.851768536085
36,33,10,"high","no",1,1,1,"the",235.076367827011
36,33,11,"low","yes",4,1,1,"the",396.521890068237
36,33,12,"low","yes",3,1,1,"the",285.739475275781
36,33,13,"low","yes",5,1,1,"the",376.453987277267
36,33,14,"low","yes",5,1,1,"the",472.42703016767
36,33,15,"low","yes",5,1,1,"the",416.200391296727
36,33,16,"low","no",5,1,1,"the",390.072185894404
36,33,17,"low","no",1,1,1,"the",341.864331694612
36,33,18,"low","no",3,1,1,"the",469.433274863285
36,33,19,"low","no",2,1,1,"the",400.769758691485
36,33,20,"low","no",4,1,1,"the",339.82190730715
37,34,1,"high","yes",5,1,1,"the",504.540472429779
37,34,2,"high","yes",5,1,1,"the",248.770414775538
37,34,3,"high","yes",3,1,1,"the",453.20486433861
37,34,4,"high","yes",5,1,1,"the",310.814711676429
37,34,5,"high","yes",2,1,1,"the",243.063434185791
37,34,6,"high","no",3,1,1,"the",242.611034351864
37,34,7,"high","no",2,1,1,"the",124.849025649598
37,34,8,"high","no",3,1,1,"the",220.730670770115
37,34,9,"high","no",2,1,1,"the",411.540597988834
37,34,10,"high","no",4,1,1,"the",359.3455129288
37,34,11,"low","yes",4,1,1,"the",179.207066301907
37,34,12,"low","yes",5,1,1,"the",514.765032384037
37,34,13,"low","yes",4,1,1,"the",314.333186743134
37,34,14,"low","yes",4,1,1,"the",240.738779238343
37,34,15,"low","yes",4,1,1,"the",248.638604872484
37,34,16,"low","no",1,1,1,"the",248.144643603275
37,34,17,"low","no",3,1,1,"the",474.679080860658
37,34,18,"low","no",1,1,1,"the",295.901911321774
37,34,19,"low","no",3,1,1,"the",456.200037073002
37,34,20,"low","no",1,1,1,"the",390.359108832019
38,55,1,"high","yes",5,1,1,"the",552.97027026675
38,55,2,"high","yes",4,1,1,"the",388.806771999379
38,55,3,"high","yes",3,1,1,"the",382.082638015447
38,55,4,"high","yes",5,0,1,"the",347.639189136347
38,55,5,"high","yes",3,1,1,"the",357.767577805019
38,55,6,"high","no",4,0,1,"the",329.281063865486
38,55,7,"high","no",2,1,1,"the",397.611147623113
38,55,8,"high","no",3,1,1,"the",506.814979160598
38,55,9,"high","no",1,1,1,"the",409.610131788239
38,55,10,"high","no",3,0,1,"the",518.081136764731
38,55,11,"low","yes",4,1,1,"the",386.632125731405
38,55,12,"low","yes",4,1,1,"the",425.126725986462
38,55,13,"low","yes",3,0,1,"the",277.303497040401
38,55,14,"low","yes",2,0,1,"the",257.143566253448
38,55,15,"low","yes",5,1,1,"the",221.905025479176
38,55,16,"low","no",1,1,1,"the",409.074526051071
38,55,17,"low","no",3,1,1,"the",300.834459940016
38,55,18,"low","no",2,1,1,"the",345.552737007399
38,55,19,"low","no",1,1,1,"the",351.436615586984
38,55,20,"low","no",1,1,1,"the",448.184107747847
39,40,1,"high","yes",5,1,1,"the",476.539324939855
39,40,2,"high","yes",3,1,1,"the",327.183681114447
39,40,3,"high","yes",4,1,1,"the",261.971075548265
39,40,4,"high","yes",5,1,1,"the",526.497435019768
39,40,5,"high","yes",5,1,1,"the",425.890232007277
39,40,6,"high","no",2,1,1,"the",374.045648825279
39,40,7,"high","no",2,1,1,"the",306.925437467146
39,40,8,"high","no",2,1,1,"the",508.400908647938
39,40,9,"high","no",1,0,1,"the",330.284107834094
39,40,10,"high","no",3,1,1,"the",418.886996159858
39,40,11,"low","yes",4,0,1,"the",342.461365123984
39,40,12,"low","yes",4,1,1,"the",413.360791247168
39,40,13,"low","yes",5,1,1,"the",445.138844945569
39,40,14,"low","yes",4,1,1,"the",324.590108071103
39,40,15,"low","yes",1,1,1,"the",302.63977599981
39,40,16,"low","no",1,1,1,"the",380.28159972053
39,40,17,"low","no",4,1,1,"the",92.3927878173965
39,40,18,"low","no",3,1,1,"the",265.768493781433
39,40,19,"low","no",1,1,1,"the",222.477495546813
39,40,20,"low","no",1,1,1,"the",461.723853171074
40,57,1,"high","yes",3,1,1,"the",555.861716115186
40,57,2,"high","yes",5,1,1,"the",509.548498396231
40,57,3,"high","yes",5,1,1,"the",457.755479090263
40,57,4,"high","yes",4,1,1,"the",375.041609847133
40,57,5,"high","yes",4,1,1,"the",348.25602488138
40,57,6,"high","no",2,1,1,"the",312.543837386088
40,57,7,"high","no",3,0,1,"the",332.025065118573
40,57,8,"high","no",4,1,1,"the",457.547929091418
40,57,9,"high","no",2,1,1,"the",481.088586374071
40,57,10,"high","no",2,1,1,"the",279.546319803789
40,57,11,"low","yes",5,1,1,"the",57.8923375151206
40,57,12,"low","yes",5,1,1,"the",308.432712835303
40,57,13,"low","yes",5,1,1,"the",302.160283255971
40,57,14,"low","yes",5,0,1,"the",402.842685304883
40,57,15,"low","yes",2,1,1,"the",415.354975428144
40,57,16,"low","no",1,0,1,"the",397.679130489135
40,57,17,"low","no",1,1,1,"the",399.039820016412
40,57,18,"low","no",2,1,1,"the",343.261351860869
40,57,19,"low","no",2,0,1,"the",316.241666510128
40,57,20,"low","no",4,1,1,"the",256.461608978923
1,51,1,"high","yes",4,1,2,"old",450.284005944445
1,51,2,"high","yes",5,1,2,"old",495.73755583197
1,51,3,"high","yes",5,1,2,"old",324.423248022599
1,51,4,"high","yes",5,1,2,"old",373.28129401137
1,51,5,"high","yes",5,1,2,"old",317.933243601875
1,51,6,"high","no",4,1,2,"old",486.966656108894
1,51,7,"high","no",3,1,2,"old",450.017920774676
1,51,8,"high","no",1,0,2,"old",398.7434013338
1,51,9,"high","no",4,1,2,"old",534.672759013345
1,51,10,"high","no",1,1,2,"old",416.83837643588
1,51,11,"low","yes",4,1,2,"old",445.0708138633
1,51,12,"low","yes",5,1,2,"old",534.247877962437
1,51,13,"low","yes",5,1,2,"old",390.710614927629
1,51,14,"low","yes",4,1,2,"old",464.57461871725
1,51,15,"low","yes",4,1,2,"old",564.877443215592
1,51,16,"low","no",1,1,2,"old",424.011738386895
1,51,17,"low","no",2,1,2,"old",392.6631645142
1,51,18,"low","no",3,1,2,"old",396.752328049275
1,51,19,"low","no",1,1,2,"old",411.509818767124
1,51,20,"low","no",4,1,2,"old",512.249468521618
2,55,1,"high","yes",5,1,2,"old",444.775162071401
2,55,2,"high","yes",3,1,2,"old",423.951077167906
2,55,3,"high","yes",5,1,2,"old",350.23308471786
2,55,4,"high","yes",5,1,2,"old",316.018491063105
2,55,5,"high","yes",4,1,2,"old",312.882874931133
2,55,6,"high","no",3,1,2,"old",428.852090546563
2,55,7,"high","no",1,1,2,"old",289.626490393634
2,55,8,"high","no",3,1,2,"old",426.684749150925
2,55,9,"high","no",4,1,2,"old",464.111575442262
2,55,10,"high","no",2,1,2,"old",487.716215831003
2,55,11,"low","yes",3,1,2,"old",260.671963320113
2,55,12,"low","yes",2,1,2,"old",385.960286897108
2,55,13,"low","yes",5,1,2,"old",428.297126202522
2,55,14,"low","yes",4,0,2,"old",449.636241050956
2,55,15,"low","yes",5,1,2,"old",341.576764403259
2,55,16,"low","no",1,1,2,"old",406.847122408377
2,55,17,"low","no",1,1,2,"old",370.562434674405
2,55,18,"low","no",1,0,2,"old",426.675394536798
2,55,19,"low","no",3,1,2,"old",502.980049635468
2,55,20,"low","no",2,1,2,"old",361.436051550023
3,50,1,"high","yes",5,1,2,"old",481.336424281538
3,50,2,"high","yes",3,1,2,"old",372.146065462015
3,50,3,"high","yes",5,1,2,"old",442.846378930819
3,50,4,"high","yes",5,1,2,"old",253.735763234107
3,50,5,"high","yes",5,1,2,"old",313.278775741386
3,50,6,"high","no",3,0,2,"old",361.337802272598
3,50,7,"high","no",5,1,2,"old",436.482535427675
3,50,8,"high","no",4,1,2,"old",239.120409661347
3,50,9,"high","no",2,1,2,"old",369.562657891533
3,50,10,"high","no",3,1,2,"old",422.170110942348
3,50,11,"low","yes",4,0,2,"old",419.655821421218
3,50,12,"low","yes",5,1,2,"old",473.582072294175
3,50,13,"low","yes",4,1,2,"old",239.159082071759
3,50,14,"low","yes",5,1,2,"old",473.352143091929
3,50,15,"low","yes",5,1,2,"old",361.023462766135
3,50,16,"low","no",2,0,2,"old",458.512477155338
3,50,17,"low","no",1,1,2,"old",578.300629143986
3,50,18,"low","no",5,1,2,"old",412.771270604493
3,50,19,"low","no",4,1,2,"old",360.327874903513
3,50,20,"low","no",2,1,2,"old",303.777560518608
4,60,1,"high","yes",5,1,2,"old",370.497784721032
4,60,2,"high","yes",3,1,2,"old",490.368524957978
4,60,3,"high","yes",5,1,2,"old",439.742742393634
4,60,4,"high","yes",5,0,2,"old",509.345422675202
4,60,5,"high","yes",5,0,2,"old",446.187854005822
4,60,6,"high","no",3,0,2,"old",297.952745761902
4,60,7,"high","no",2,1,2,"old",485.425781128317
4,60,8,"high","no",1,1,2,"old",510.995132971482
4,60,9,"high","no",1,0,2,"old",525.242662288947
4,60,10,"high","no",2,1,2,"old",376.252672911926
4,60,11,"low","yes",4,1,2,"old",335.356333261548
4,60,12,"low","yes",5,1,2,"old",471.561889716613
4,60,13,"low","yes",5,1,2,"old",435.09255520943
4,60,14,"low","yes",5,0,2,"old",380.987750617873
4,60,15,"low","yes",5,1,2,"old",426.241904126414
4,60,16,"low","no",1,1,2,"old",430.004730629951
4,60,17,"low","no",1,1,2,"old",434.770639496361
4,60,18,"low","no",1,1,2,"old",528.146768340968
4,60,19,"low","no",1,1,2,"old",385.298391305566
4,60,20,"low","no",1,1,2,"old",309.276713817402
5,30,1,"high","yes",5,1,2,"old",339.261632882147
5,30,2,"high","yes",3,1,2,"old",291.293819884116
5,30,3,"high","yes",4,1,2,"old",333.576964770581
5,30,4,"high","yes",5,1,2,"old",379.799053592182
5,30,5,"high","yes",4,1,2,"old",556.949865615934
5,30,6,"high","no",4,1,2,"old",425.842208891981
5,30,7,"high","no",5,1,2,"old",365.353854684181
5,30,8,"high","no",1,1,2,"old",354.870887639116
5,30,9,"high","no",2,1,2,"old",442.85816381962
5,30,10,"high","no",2,1,2,"old",460.927095721545
5,30,11,"low","yes",2,0,2,"old",358.801551797548
5,30,12,"low","yes",5,0,2,"old",457.439915873618
5,30,13,"low","yes",1,1,2,"old",409.869657893101
5,30,14,"low","yes",5,1,2,"old",287.303327108873
5,30,15,"low","yes",2,1,2,"old",341.713080281154
5,30,16,"low","no",1,1,2,"old",565.894620576626
5,30,17,"low","no",3,1,2,"old",232.341409371626
5,30,18,"low","no",3,1,2,"old",579.330829779956
5,30,19,"low","no",3,1,2,"old",298.528423340139
5,30,20,"low","no",4,1,2,"old",366.933197734476
6,33,1,"high","yes",5,1,2,"old",307.957753838381
6,33,2,"high","yes",5,1,2,"old",443.684425018361
6,33,3,"high","yes",4,1,2,"old",372.118777409618
6,33,4,"high","yes",4,0,2,"old",559.193915361734
6,33,5,"high","yes",5,1,2,"old",351.299414414955
6,33,6,"high","no",1,1,2,"old",404.796802798357
6,33,7,"high","no",3,1,2,"old",295.882157394042
6,33,8,"high","no",4,1,2,"old",237.41735120655
6,33,9,"high","no",2,1,2,"old",354.669589299882
6,33,10,"high","no",1,1,2,"old",253.741012582856
6,33,11,"low","yes",5,1,2,"old",296.005772790087
6,33,12,"low","yes",3,0,2,"old",365.955224069789
6,33,13,"low","yes",5,1,2,"old",309.191518617023
6,33,14,"low","yes",5,1,2,"old",376.651947575112
6,33,15,"low","yes",5,1,2,"old",335.092757070359
